t[s]	U[V]	I[A]	Piro[°C]	TC-K[°C]
 56,660	  4,320	  6,132	985,068	882,772
 56,670	  4,324	  6,131	984,889	882,791
 56,680	  4,323	  6,130	984,974	882,791
 56,690	  4,320	  6,129	985,091	882,791
 56,700	  4,322	  6,125	985,187	882,791
 56,710	  4,317	  6,124	985,248	882,791
 56,720	  4,319	  6,123	985,211	882,791
 56,730	  4,320	  6,124	985,202	882,791
 56,740	  4,317	  6,129	985,217	882,791
 56,750	  4,323	  6,130	985,238	882,791
 56,760	  4,327	  6,133	985,331	882,791
 56,770	  4,322	  6,133	985,282	882,782
 56,780	  4,326	  6,133	985,198	882,767
 56,790	  4,318	  6,137	985,118	882,780
 56,800	  4,319	  6,138	985,055	882,791
 56,810	  4,319	  6,141	984,706	882,791
 56,820	  4,320	  6,141	984,590	882,791
 56,830	  4,321	  6,138	984,879	882,791
 56,840	  4,320	  6,136	984,917	882,791
 56,850	  4,324	  6,133	985,047	882,791
 56,860	  4,321	  6,131	985,090	882,791
 56,870	  4,327	  6,129	985,182	882,791
 56,880	  4,322	  6,130	985,208	882,791
 56,890	  4,321	  6,130	985,233	882,791
 56,900	  4,323	  6,120	985,234	882,791
 56,910	  4,323	  6,119	985,234	882,791
 56,920	  4,321	  6,122	984,997	882,769
 56,930	  4,315	  6,124	984,992	882,769
 56,940	  4,316	  6,130	985,274	882,791
 56,950	  4,316	  6,131	985,246	882,791
 56,960	  4,320	  6,132	985,170	882,791
 56,970	  4,320	  6,131	985,043	882,791
 56,980	  4,319	  6,130	984,894	882,791
 56,990	  4,325	  6,137	985,045	882,791
 57,000	  4,326	  6,139	985,126	882,791
 57,010	  4,324	  6,141	985,370	882,771
 57,020	  4,324	  6,139	985,402	882,767
 57,030	  4,319	  6,133	984,914	882,767
 57,040	  4,315	  6,131	984,971	882,767
 57,050	  4,315	  6,127	985,175	882,767
 57,060	  4,317	  6,126	985,046	882,767
 57,070	  4,322	  6,126	984,861	882,767
 57,080	  4,323	  6,126	985,196	882,781
 57,090	  4,322	  6,126	985,419	882,791
 57,100	  4,321	  6,122	985,205	882,791
 57,110	  4,324	  6,122	985,149	882,791
 57,120	  4,322	  6,124	985,155	882,791
 57,130	  4,318	  6,127	985,108	882,787
 57,140	  4,319	  6,131	984,875	882,767
 57,150	  4,321	  6,132	984,977	882,775
 57,160	  4,319	  6,132	985,159	882,791
 57,170	  4,322	  6,136	985,019	882,791
 57,180	  4,322	  6,137	984,905	882,791
 57,190	  4,320	  6,140	984,900	882,773
 57,200	  4,321	  6,140	984,899	882,767
 57,210	  4,323	  6,141	985,164	882,789
 57,220	  4,326	  6,139	985,180	882,791
 57,230	  4,326	  6,134	985,147	882,791
 57,240	  4,322	  6,131	985,120	882,791
 57,250	  4,319	  6,128	985,060	882,791
 57,260	  4,313	  6,126	985,020	882,779
 57,270	  4,320	  6,125	984,981	882,767
 57,280	  4,319	  6,118	985,033	882,783
 57,290	  4,316	  6,117	985,057	882,791
 57,300	  4,320	  6,125	985,054	882,791
 57,310	  4,318	  6,125	985,051	882,791
 57,320	  4,322	  6,125	985,006	882,791
 57,330	  4,326	  6,127	985,036	882,791
 57,340	  4,327	  6,130	985,122	882,791
 57,350	  4,319	  6,133	985,208	882,791
 57,360	  4,316	  6,135	985,312	882,791
 57,370	  4,321	  6,139	985,242	882,791
 57,380	  4,323	  6,139	985,203	882,791
 57,390	  4,316	  6,141	985,204	882,791
 57,400	  4,318	  6,139	985,201	882,791
 57,410	  4,321	  6,134	985,014	882,791
 57,420	  4,322	  6,133	984,997	882,791
 57,430	  4,322	  6,131	984,933	882,791
 57,440	  4,320	  6,128	984,991	882,791
 57,450	  4,323	  6,127	985,079	882,791
 57,460	  4,325	  6,125	985,167	882,791
 57,470	  4,323	  6,124	985,228	882,791
 57,480	  4,319	  6,122	985,166	882,772
 57,490	  4,319	  6,122	985,149	882,767
 57,500	  4,318	  6,119	985,149	882,790
 57,510	  4,316	  6,121	985,157	882,791
 57,520	  4,319	  6,124	985,199	882,791
 57,530	  4,324	  6,127	985,166	882,782
 57,540	  4,325	  6,130	985,104	882,767
 57,550	  4,328	  6,136	985,140	882,780
 57,560	  4,321	  6,139	985,172	882,791
 57,570	  4,327	  6,138	985,165	882,791
 57,580	  4,320	  6,137	985,162	882,791
 57,590	  4,315	  6,134	985,160	882,769
 57,600	  4,319	  6,132	985,167	882,769
 57,610	  4,320	  6,128	985,218	882,791
 57,620	  4,319	  6,130	985,200	882,784
 57,630	  4,319	  6,132	985,157	882,767
 57,640	  4,320	  6,124	985,021	882,767
 57,650	  4,323	  6,121	984,880	882,767
 57,660	  4,326	  6,117	984,914	882,767
 57,670	  4,325	  6,117	984,930	882,767
 57,680	  4,320	  6,121	984,910	882,788
 57,690	  4,322	  6,123	984,900	882,790
 57,700	  4,323	  6,129	984,794	882,767
 57,710	  4,320	  6,129	984,893	882,767
 57,720	  4,318	  6,129	985,190	882,767
 57,730	  4,317	  6,131	985,197	882,767
 57,740	  4,318	  6,133	985,206	882,767
 57,750	  4,325	  6,136	985,159	882,767
 57,760	  4,321	  6,137	985,131	882,767
 57,770	  4,320	  6,138	985,366	882,787
 57,780	  4,324	  6,138	985,413	882,791
 57,790	  4,324	  6,137	985,025	882,791
 57,800	  4,324	  6,133	985,100	882,791
 57,810	  4,319	  6,128	985,401	882,791
 57,820	  4,324	  6,129	985,354	882,791
 57,830	  4,322	  6,129	985,281	882,791
 57,840	  4,319	  6,123	985,326	882,791
 57,850	  4,320	  6,122	985,359	882,791
 57,860	  4,323	  6,118	985,104	882,772
 57,870	  4,316	  6,118	985,028	882,767
 57,880	  4,319	  6,123	985,034	882,790
 57,890	  4,321	  6,124	985,063	882,787
 57,900	  4,323	  6,126	985,228	882,767
 57,910	  4,326	  6,128	985,160	882,775
 57,920	  4,323	  6,130	985,026	882,791
 57,930	  4,325	  6,130	985,158	882,778
 57,940	  4,319	  6,130	985,275	882,767
 57,950	  4,315	  6,140	985,132	882,767
 57,960	  4,320	  6,141	985,076	882,767
 57,970	  4,317	  6,137	985,063	882,789
 57,980	  4,326	  6,135	985,076	882,791
 57,990	  4,323	  6,131	985,204	882,791
 58,000	  4,322	  6,130	985,123	882,791
 58,010	  4,322	  6,128	984,924	882,791
 58,020	  4,325	  6,126	984,948	882,791
 58,030	  4,322	  6,125	984,974	882,791
 58,040	  4,320	  6,118	985,129	882,791
 58,050	  4,320	  6,117	985,205	882,791
 58,060	  4,317	  6,119	985,197	882,770
 58,070	  4,319	  6,122	985,195	882,767
 58,080	  4,319	  6,130	985,190	882,767
 58,090	  4,320	  6,128	985,201	882,772
 58,100	  4,318	  6,126	985,235	882,791
 58,110	  4,322	  6,130	985,321	882,791
 58,120	  4,324	  6,132	985,435	882,791
 58,130	  4,325	  6,135	985,234	882,776
 58,140	  4,324	  6,136	985,112	882,767
 58,150	  4,324	  6,142	985,125	882,786
 58,160	  4,319	  6,141	985,128	882,791
 58,170	  4,317	  6,137	985,126	882,767
 58,180	  4,322	  6,133	985,031	882,771
 58,190	  4,318	  6,126	984,625	882,791
 58,200	  4,315	  6,129	984,819	882,791
 58,210	  4,323	  6,130	985,136	882,791
 58,220	  4,327	  6,123	985,214	882,777
 58,230	  4,326	  6,121	985,274	882,767
 58,240	  4,320	  6,117	985,224	882,785
 58,250	  4,326	  6,118	985,208	882,791
 58,260	  4,321	  6,121	985,169	882,791
 58,270	  4,320	  6,124	985,155	882,791
 58,280	  4,324	  6,130	985,085	882,791
 58,290	  4,318	  6,129	985,092	882,783
 58,300	  4,317	  6,129	985,105	882,767
 58,310	  4,317	  6,131	985,182	882,767
 58,320	  4,318	  6,132	985,253	882,767
 58,330	  4,324	  6,136	985,203	882,767
 58,340	  4,325	  6,136	985,182	882,767
 58,350	  4,328	  6,135	985,217	882,789
 58,360	  4,323	  6,132	985,209	882,791
 58,370	  4,323	  6,125	985,082	882,791
 58,380	  4,323	  6,126	985,106	882,791
 58,390	  4,319	  6,127	985,167	882,791
 58,400	  4,320	  6,124	985,228	882,791
 58,410	  4,316	  6,122	985,297	882,791
 58,420	  4,321	  6,120	985,111	882,791
 58,430	  4,319	  6,119	985,015	882,791
 58,440	  4,323	  6,125	985,295	882,791
 58,450	  4,323	  6,124	985,332	882,791
 58,460	  4,322	  6,123	985,017	882,791
 58,470	  4,326	  6,126	985,056	882,791
 58,480	  4,325	  6,131	985,187	882,791
 58,490	  4,325	  6,130	985,265	882,791
 58,500	  4,317	  6,130	985,371	882,791
 58,510	  4,316	  6,135	985,171	882,791
 58,520	  4,319	  6,136	985,044	882,791
 58,530	  4,326	  6,136	985,183	882,791
 58,540	  4,324	  6,136	985,218	882,791
 58,550	  4,321	  6,134	985,083	882,791
 58,560	  4,318	  6,133	985,053	882,791
 58,570	  4,322	  6,130	984,922	882,791
 58,580	  4,326	  6,129	985,007	882,791
 58,590	  4,323	  6,128	985,151	882,791
 58,600	  4,322	  6,120	985,155	882,791
 58,610	  4,324	  6,118	985,157	882,791
 58,620	  4,322	  6,112	985,170	882,791
 58,630	  4,315	  6,113	985,174	882,791
 58,640	  4,317	  6,120	985,167	882,768
 58,650	  4,317	  6,122	985,168	882,770
 58,660	  4,321	  6,126	985,181	882,791
 58,670	  4,323	  6,124	985,200	882,791
 58,680	  4,326	  6,122	985,241	882,791
 58,690	  4,323	  6,130	985,068	882,791
 58,700	  4,325	  6,133	984,902	882,791
 58,710	  4,324	  6,138	985,140	882,774
 58,720	  4,321	  6,138	985,242	882,767
 58,730	  4,322	  6,135	985,188	882,788
 58,740	  4,318	  6,132	985,186	882,789
 58,750	  4,315	  6,126	985,237	882,767
 58,760	  4,320	  6,125	985,240	882,773
 58,770	  4,321	  6,125	985,248	882,791
 58,780	  4,324	  6,123	985,233	882,791
 58,790	  4,317	  6,123	985,216	882,791
 58,800	  4,317	  6,114	985,215	882,775
 58,810	  4,326	  6,112	985,215	882,767
 58,820	  4,323	  6,119	985,285	882,767
 58,830	  4,328	  6,120	985,293	882,767
 58,840	  4,314	  6,122	985,145	882,767
 58,850	  4,319	  6,124	985,206	882,767
 58,860	  4,321	  6,126	985,421	882,767
 58,870	  4,317	  6,126	985,349	882,777
 58,880	  4,315	  6,126	985,246	882,791
 58,890	  4,315	  6,130	985,219	882,776
 58,900	  4,321	  6,131	985,200	882,767
 58,910	  4,328	  6,135	985,099	882,786
 58,920	  4,329	  6,136	985,072	882,791
 58,930	  4,327	  6,136	985,135	882,767
 58,940	  4,321	  6,134	985,135	882,767
 58,950	  4,321	  6,129	985,130	882,767
 58,960	  4,320	  6,125	985,216	882,775
 58,970	  4,318	  6,122	985,369	882,791
 58,980	  4,319	  6,122	985,212	882,791
 58,990	  4,320	  6,122	985,084	882,791
 59,000	  4,321	  6,114	985,150	882,791
 59,010	  4,322	  6,114	985,173	882,791
 59,020	  4,324	  6,117	985,318	882,791
 59,030	  4,326	  6,120	985,314	882,788
 59,040	  4,324	  6,125	985,204	882,767
 59,050	  4,327	  6,127	985,064	882,774
 59,060	  4,320	  6,130	984,753	882,791
 59,070	  4,323	  6,131	985,100	882,791
 59,080	  4,317	  6,131	985,448	882,791
 59,090	  4,321	  6,135	985,424	882,791
 59,100	  4,315	  6,135	985,414	882,791
 59,110	  4,317	  6,132	985,213	882,791
 59,120	  4,321	  6,130	985,184	882,789
 59,130	  4,322	  6,124	985,164	882,767
 59,140	  4,321	  6,126	985,241	882,767
 59,150	  4,326	  6,128	985,460	882,767
 59,160	  4,324	  6,124	985,303	882,767
 59,170	  4,327	  6,121	985,110	882,767
 59,180	  4,319	  6,117	984,992	882,782
 59,190	  4,317	  6,117	984,926	882,791
 59,200	  4,319	  6,116	985,156	882,771
 59,210	  4,319	  6,116	985,202	882,767
 59,220	  4,316	  6,118	985,126	882,767
 59,230	  4,322	  6,121	985,083	882,767
 59,240	  4,325	  6,126	984,922	882,767
 59,250	  4,322	  6,125	985,016	882,767
 59,260	  4,320	  6,125	985,157	882,767
 59,270	  4,326	  6,131	985,216	882,767
 59,280	  4,323	  6,132	985,257	882,767
 59,290	  4,322	  6,138	985,190	882,786
 59,300	  4,321	  6,136	985,170	882,791
 59,310	  4,316	  6,128	985,126	882,791
 59,320	  4,314	  6,126	985,147	882,787
 59,330	  4,320	  6,123	985,266	882,767
 59,340	  4,320	  6,123	985,278	882,767
 59,350	  4,318	  6,123	985,298	882,767
 59,360	  4,322	  6,120	985,244	882,767
 59,370	  4,325	  6,119	985,197	882,767
 59,380	  4,322	  6,114	985,222	882,784
 59,390	  4,328	  6,115	985,231	882,791
 59,400	  4,321	  6,124	985,050	882,769
 59,410	  4,324	  6,124	985,085	882,767
 59,420	  4,320	  6,123	985,496	882,767
 59,430	  4,314	  6,124	985,411	882,774
 59,440	  4,319	  6,124	985,210	882,791
 59,450	  4,319	  6,130	985,252	882,779
 59,460	  4,318	  6,132	985,295	882,767
 59,470	  4,322	  6,136	985,214	882,783
 59,480	  4,324	  6,136	985,176	882,791
 59,490	  4,322	  6,138	985,090	882,770
 59,500	  4,324	  6,135	985,085	882,768
 59,510	  4,325	  6,127	985,209	882,791
 59,520	  4,324	  6,125	985,176	882,785
 59,530	  4,319	  6,123	985,079	882,767
 59,540	  4,319	  6,123	985,108	882,767
 59,550	  4,317	  6,122	985,144	882,767
 59,560	  4,320	  6,120	985,328	882,782
 59,570	  4,316	  6,120	985,437	882,791
 59,580	  4,321	  6,113	985,289	882,771
 59,590	  4,324	  6,114	985,254	882,767
 59,600	  4,333	  6,118	985,035	882,767
 59,610	  4,324	  6,118	985,022	882,767
 59,620	  4,322	  6,119	984,966	882,767
 59,630	  4,320	  6,123	985,025	882,767
 59,640	  4,318	  6,126	985,118	882,767
 59,650	  4,322	  6,127	985,154	882,767
 59,660	  4,316	  6,127	985,181	882,767
 59,670	  4,317	  6,138	985,175	882,767
 59,680	  4,319	  6,137	985,173	882,767
 59,690	  4,322	  6,132	985,460	882,790
 59,700	  4,326	  6,129	985,433	882,787
 59,710	  4,322	  6,123	985,209	882,767
 59,720	  4,322	  6,125	985,196	882,775
 59,730	  4,325	  6,128	985,170	882,791
 59,740	  4,323	  6,123	985,201	882,778
 59,750	  4,319	  6,121	985,228	882,767
 59,760	  4,315	  6,116	984,997	882,784
 59,770	  4,318	  6,116	984,907	882,791
 59,780	  4,319	  6,118	985,188	882,769
 59,790	  4,318	  6,121	985,215	882,769
 59,800	  4,319	  6,127	985,209	882,791
 59,810	  4,319	  6,125	985,192	882,791
 59,820	  4,323	  6,123	985,151	882,791
 59,830	  4,328	  6,124	985,155	882,791
 59,840	  4,327	  6,124	985,159	882,791
 59,850	  4,325	  6,133	985,106	882,791
 59,860	  4,321	  6,135	985,080	882,791
 59,870	  4,316	  6,133	985,003	882,791
 59,880	  4,318	  6,131	984,989	882,790
 59,890	  4,320	  6,126	984,961	882,767
 59,900	  4,318	  6,124	985,008	882,767
 59,910	  4,319	  6,121	985,157	882,767
 59,920	  4,323	  6,120	985,051	882,767
 59,930	  4,324	  6,120	984,911	882,767
 59,940	  4,325	  6,117	985,065	882,782
 59,950	  4,320	  6,116	985,160	882,791
 59,960	  4,320	  6,114	985,144	882,771
 59,970	  4,324	  6,116	985,140	882,767
 59,980	  4,324	  6,121	985,063	882,791
 59,990	  4,319	  6,121	985,052	882,786
 60,000	  4,316	  6,122	985,006	882,767
 60,010	  4,313	  6,125	985,065	882,767
 60,020	  4,324	  6,128	985,162	882,767
 60,030	  4,322	  6,129	984,956	882,781
 60,040	  4,320	  6,129	984,800	882,791
 60,050	  4,323	  6,132	985,147	882,772
 60,060	  4,326	  6,131	985,256	882,767
 60,070	  4,322	  6,129	985,191	882,790
 60,080	  4,322	  6,127	985,135	882,788
 60,090	  4,320	  6,124	984,816	882,767
 60,100	  4,319	  6,125	984,912	882,775
 60,110	  4,318	  6,125	985,105	882,791
 60,120	  4,316	  6,123	985,155	882,791
 60,130	  4,317	  6,122	985,200	882,791
 60,140	  4,318	  6,111	985,038	882,791
 60,150	  4,323	  6,110	984,972	882,791
 60,160	  4,328	  6,115	985,160	882,791
 60,170	  4,324	  6,117	985,178	882,789
 60,180	  4,326	  6,124	985,144	882,767
 60,190	  4,323	  6,122	985,139	882,767
 60,200	  4,324	  6,119	985,126	882,767
 60,210	  4,318	  6,128	985,144	882,778
 60,220	  4,320	  6,132	985,165	882,791
 60,230	  4,320	  6,137	985,219	882,791
 60,240	  4,320	  6,138	985,247	882,791
 60,250	  4,321	  6,134	984,968	882,770
 60,260	  4,314	  6,133	984,929	882,767
 60,270	  4,321	  6,127	985,184	882,767
 60,280	  4,325	  6,126	985,178	882,772
 60,290	  4,327	  6,125	985,159	882,791
 60,300	  4,320	  6,121	985,030	882,791
 60,310	  4,323	  6,119	984,852	882,791
 60,320	  4,318	  6,113	985,067	882,776
 60,330	  4,317	  6,112	985,204	882,767
 60,340	  4,316	  6,111	985,189	882,767
 60,350	  4,318	  6,112	985,185	882,767
 60,360	  4,319	  6,120	985,152	882,767
 60,370	  4,319	  6,120	985,156	882,771
 60,380	  4,317	  6,121	985,176	882,791
 60,390	  4,326	  6,122	985,183	882,782
 60,400	  4,329	  6,123	985,194	882,767
 60,410	  4,322	  6,127	985,105	882,780
 60,420	  4,320	  6,129	985,035	882,791
 60,430	  4,323	  6,138	985,021	882,773
 60,440	  4,323	  6,138	985,016	882,767
 60,450	  4,320	  6,131	985,061	882,790
 60,460	  4,317	  6,129	985,081	882,791
 60,470	  4,319	  6,124	985,192	882,791
 60,480	  4,324	  6,123	985,136	882,791
 60,490	  4,323	  6,122	985,016	882,791
 60,500	  4,321	  6,119	985,112	882,779
 60,510	  4,323	  6,118	985,204	882,767
 60,520	  4,322	  6,113	985,129	882,767
 60,530	  4,323	  6,112	985,097	882,767
 60,540	  4,319	  6,116	985,059	882,767
 60,550	  4,322	  6,116	985,079	882,769
 60,560	  4,318	  6,116	985,371	882,791
 60,570	  4,320	  6,120	985,192	882,784
 60,580	  4,318	  6,125	984,710	882,767
 60,590	  4,319	  6,128	984,888	882,767
 60,600	  4,326	  6,129	985,098	882,767
 60,610	  4,325	  6,133	985,018	882,782
 60,620	  4,320	  6,133	984,976	882,791
 60,630	  4,320	  6,138	984,955	882,791
 60,640	  4,322	  6,136	984,952	882,790
 60,650	  4,320	  6,131	984,999	882,767
 60,660	  4,324	  6,128	985,052	882,767
 60,670	  4,322	  6,124	985,236	882,767
 60,680	  4,317	  6,122	985,196	882,777
 60,690	  4,320	  6,121	985,137	882,791
 60,700	  4,316	  6,117	985,000	882,776
 60,710	  4,322	  6,116	984,909	882,767
 60,720	  4,323	  6,116	984,924	882,767
 60,730	  4,320	  6,116	984,927	882,767
 60,740	  4,324	  6,119	984,947	882,767
 60,750	  4,326	  6,121	984,943	882,771
 60,760	  4,325	  6,124	984,919	882,791
 60,770	  4,321	  6,121	984,818	882,782
 60,780	  4,317	  6,118	984,640	882,767
 60,790	  4,319	  6,122	984,786	882,767
 60,800	  4,321	  6,123	984,905	882,767
 60,810	  4,316	  6,131	984,692	882,785
 60,820	  4,320	  6,131	984,617	882,791
 60,830	  4,323	  6,132	985,154	882,768
 60,840	  4,326	  6,129	985,167	882,770
 60,850	  4,324	  6,123	984,969	882,791
 60,860	  4,322	  6,124	985,014	882,791
 60,870	  4,319	  6,124	985,113	882,791
 60,880	  4,323	  6,122	985,126	882,779
 60,890	  4,322	  6,122	985,140	882,767
 60,900	  4,318	  6,115	985,001	882,767
 60,910	  4,320	  6,115	984,938	882,767
 60,920	  4,318	  6,114	984,637	882,767
 60,930	  4,322	  6,116	984,604	882,768
 60,940	  4,320	  6,120	984,721	882,791
 60,950	  4,319	  6,124	984,682	882,785
 60,960	  4,322	  6,130	984,571	882,767
 60,970	  4,326	  6,125	984,638	882,767
 60,980	  4,328	  6,122	984,721	882,767
 60,990	  4,329	  6,126	984,849	882,767
 61,000	  4,325	  6,127	984,922	882,767
 61,010	  4,318	  6,135	984,704	882,787
 61,020	  4,316	  6,134	984,670	882,791
 61,030	  4,318	  6,130	985,180	882,767
 61,040	  4,323	  6,128	985,175	882,772
 61,050	  4,321	  6,124	985,159	882,791
 61,060	  4,315	  6,123	985,143	882,781
 61,070	  4,319	  6,122	985,121	882,767
 61,080	  4,323	  6,122	985,149	882,767
 61,090	  4,324	  6,121	985,169	882,767
 61,100	  4,324	  6,111	984,992	882,786
 61,110	  4,324	  6,111	984,942	882,791
 61,120	  4,320	  6,116	985,101	882,791
 61,130	  4,321	  6,121	985,139	882,791
 61,140	  4,319	  6,130	985,312	882,791
 61,150	  4,322	  6,125	985,150	882,791
 61,160	  4,318	  6,121	984,850	882,791
 61,170	  4,321	  6,122	984,765	882,778
 61,180	  4,319	  6,123	984,693	882,767
 61,190	  4,323	  6,136	985,025	882,767
 61,200	  4,320	  6,137	985,148	882,767
 61,210	  4,323	  6,136	984,898	882,767
 61,220	  4,325	  6,133	984,851	882,767
 61,230	  4,321	  6,126	984,648	882,767
 61,240	  4,318	  6,125	984,725	882,767
 61,250	  4,318	  6,124	984,906	882,767
 61,260	  4,319	  6,121	984,938	882,767
 61,270	  4,322	  6,119	984,971	882,767
 61,280	  4,318	  6,114	985,148	882,767
 61,290	  4,325	  6,113	985,231	882,767
 61,300	  4,324	  6,112	984,974	882,767
 61,310	  4,320	  6,113	984,953	882,768
 61,320	  4,322	  6,116	985,231	882,791
 61,330	  4,321	  6,118	985,230	882,791
 61,340	  4,319	  6,121	985,226	882,791
 61,350	  4,321	  6,123	985,195	882,791
 61,360	  4,319	  6,123	985,156	882,791
 61,370	  4,317	  6,126	985,162	882,776
 61,380	  4,318	  6,127	985,166	882,767
 61,390	  4,324	  6,134	985,476	882,767
 61,400	  4,320	  6,133	985,540	882,767
 61,410	  4,321	  6,129	985,143	882,767
 61,420	  4,325	  6,125	985,085	882,767
 61,430	  4,326	  6,118	984,852	882,767
 61,440	  4,321	  6,119	984,975	882,767
 61,450	  4,321	  6,119	985,167	882,767
 61,460	  4,319	  6,114	984,893	882,767
 61,470	  4,317	  6,112	984,695	882,767
 61,480	  4,320	  6,108	985,023	882,767
 61,490	  4,318	  6,108	985,122	882,767
 61,500	  4,319	  6,109	984,937	882,790
 61,510	  4,326	  6,113	984,907	882,791
 61,520	  4,324	  6,121	984,782	882,791
 61,530	  4,323	  6,121	984,814	882,783
 61,540	  4,325	  6,122	984,877	882,767
 61,550	  4,323	  6,122	984,886	882,767
 61,560	  4,325	  6,122	984,894	882,767
 61,570	  4,316	  6,130	985,012	882,767
 61,580	  4,312	  6,131	985,058	882,767
 61,590	  4,318	  6,127	985,057	882,767
 61,600	  4,320	  6,127	985,035	882,767
 61,610	  4,320	  6,125	984,837	882,767
 61,620	  4,318	  6,122	984,796	882,767
 61,630	  4,321	  6,118	984,697	882,767
 61,640	  4,321	  6,119	984,645	882,767
 61,650	  4,322	  6,119	984,590	882,767
 61,660	  4,325	  6,114	984,918	882,767
 61,670	  4,325	  6,112	985,080	882,767
 61,680	  4,324	  6,109	984,820	882,767
 61,690	  4,316	  6,111	984,784	882,767
 61,700	  4,317	  6,116	984,919	882,767
 61,710	  4,318	  6,117	984,972	882,772
 61,720	  4,319	  6,119	985,142	882,791
 61,730	  4,322	  6,122	985,153	882,791
 61,740	  4,315	  6,124	985,169	882,791
 61,750	  4,325	  6,129	985,170	882,791
 61,760	  4,324	  6,130	985,171	882,791
 61,770	  4,326	  6,131	984,942	882,771
 61,780	  4,322	  6,130	984,889	882,767
 61,790	  4,319	  6,129	985,480	882,767
 61,800	  4,318	  6,125	985,367	882,767
 61,810	  4,315	  6,117	984,884	882,767
 61,820	  4,323	  6,118	984,884	882,776
 61,830	  4,317	  6,118	984,883	882,791
